name	datetime	temp	feelslike	dew	humidity	precip	precipprob	preciptype	snow	snowdepth	windgust	windspeed	winddir	sealevelpressure	cloudcover	visibility	solarradiation	solarenergy	uvindex	severerisk	conditions	icon	stations
berlin	1992-07-21T17:00:00	35.5	34	11.3	23.17		0					24.7	163	1007.2	10	18.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T18:00:00	35.7	34.3	11.7	23.52		0					23.3	180	1007.1	10	11.9					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-21T19:00:00	35.4	34.2	12.2	24.71		0					23.3	181	1006.9	40	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-21T20:00:00	33.3	32.5	14	31.33		0					23.2	179	1007.2	77.9	17.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T21:00:00	29.3	30.2	18.1	51.07		0					45.3	279	1009.9	90	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-21T22:00:00	22.1	22.1	21.1	93.64		0					13.1	357	1010.2	80.7	11					Partially cloudy	partly-cloudy-night	10384099999,10385099999
berlin	1992-07-21T23:00:00	22.2	22.2	20.5	90.16		0					17.7	233	1010.6	70	15.4					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-22T00:00:00	22.7	22.7	20.5	87.31		0					21.9	284	1010	90	10.1					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-22T01:00:00	21.1	21.1	19.2	88.61		0					12.8	317	1011.2	60	10.4					Partially cloudy	partly-cloudy-night	10384099999,10385099999
berlin	1992-07-22T02:00:00	20.7	20.7	19.2	91.22		0					31.6	338	1011.1	14.5	11.8					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-22T03:00:00	20.1	20.1	19.1	93.85		0					6.7	320	1012.6	50	10.1					Partially cloudy	partly-cloudy-night	10384099999,10385099999
berlin	1992-07-22T04:00:00	20	20	19.1	94.19		0					7.4	338	1013.4	80.7	8.1					Partially cloudy	partly-cloudy-night	10384099999,10385099999
berlin	1992-07-22T05:00:00	19.7	19.7	18.9	95.06		0					12.4	299	1015.3	86.5	6.7					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10385099999
berlin	1992-07-22T06:00:00	20	20	19.1	94.24		0					16.7	248	1016.9	90.7	6.9					Overcast	cloudy	10384099999,10385099999
berlin	1992-07-22T07:00:00	19.1	19.1	19.1	99.95		0					2.1	234	1016.6	90.7	6.9					Overcast	cloudy	10384099999,10385099999
berlin	1992-07-22T08:00:00	19	19	18.1	94.5		0					18.4	329	1016.3	99.5	7.3					Overcast	cloudy	10381099999,10384099999,10385099999
berlin	1992-07-22T09:00:00	19	19	18.1	94.62		0					17.5	336	1017	100	9.4					Overcast	cloudy	10381099999,10384099999,10385099999
berlin	1992-07-22T10:00:00	18.1	18.1	16.1	88.4		0					16.7	329	1018.2	90	11.1					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-22T11:00:00	18	18	15.3	84.35		0					12	325	1019.5	93.5	12.4					Overcast	cloudy	10381099999,10384099999,10385099999
berlin	1992-07-22T12:00:00	19.2	19.2	16	82.12		0					14.7	320	1019.4	90	18					Partially cloudy	partly-cloudy-day	10389099999,10385099999
berlin	1992-07-22T13:00:00	21.3	21.3	15.9	71.43		0					13.4	322	1020	80	11.7					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-22T14:00:00	21.4	21.4	15.1	67.05		0					14.9	310	1020.5	89.5	14.9					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-22T15:00:00	22.5	22.5	15.8	65.95		0					7.5	314	1020.6	61.5	12					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-22T16:00:00	23.7	23.7	15	58.24		0					11.1	309	1020.6	54.6	14.5					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-22T17:00:00	24	24	14.6	55.62		0					10.3	307	1020.4	63.5	16.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-22T18:00:00	24.3	24.3	13	49.37		0					10.2	325	1020.2	61.5	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-22T19:00:00	24.7	24.7	13.7	50.38		0					9.1	355	1020.4	12.2	12.4					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-22T20:00:00	23.8	23.8	13.4	52.41		0					8.6	340	1020.9	37.5	16.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-22T21:00:00	23.2	23.2	12.7	51.77		0					5.3	341	1021	50	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-22T22:00:00	22.3	22.3	13.3	56.92		0					5.8	330	1021.4	50	11.5					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-22T23:00:00	22	22	13.8	59.34		0					5.9	324	1022.4	88.5	15.3					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-23T00:00:00	22.2	22.2	13.9	59.22		0					10	357	1022.5	90	10.7					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-23T01:00:00	21.6	21.6	12.8	57.41		0					16	28	1022.6	50	10.7					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-23T02:00:00	20	20	13.5	66.27		0					10.4	30	1023.2	90	14.7					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-23T03:00:00	19.9	19.9	14.1	69.17		0					16.1	83	1023.3	100	10.4					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-23T04:00:00	19.6	19.6	13.8	68.87		0					11.6	85	1023.6	90	10.4					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-23T05:00:00	18.7	18.7	13.7	72.66		0					21.5	65	1024.2	83	14.6					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-23T06:00:00	17.9	17.9	14.1	78.22		0					19.3	50	1025.3	90	10.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-23T07:00:00	17.4	17.4	12.9	74.82		0					16	43	1025.7	80	10.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-23T08:00:00	17.9	17.9	12.3	69.9		0					20	37	1025.8	14.5	14.9					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-23T09:00:00	19.1	19.1	13.1	68.12		0					15.2	31	1025.8	10	15					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-23T10:00:00	20.7	20.7	13.1	62.06		0					12.5	38	1026	10	12					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-23T11:00:00	22.4	22.4	13.1	55.47		0					7.9	27	1025.9	11	17.7					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-23T12:00:00	23.5	23.5	13.8	54.35		0					7.4	356	1026	12.2	12.4					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-23T13:00:00	23.3	23.3	14.3	56.95		0					5.4	335	1025.7	30.7	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-23T14:00:00	24.6	24.6	12.9	47.89		0					7.6	333	1025.1	33.5	16.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-23T15:00:00	25.8	25.8	12.5	43.65		0					10.3	359	1024.8	30	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-23T16:00:00	25.2	25.2	12.9	46.47		0					10.6	323	1024.9	10	17					Clear	clear-day	10381099999,10384099999
berlin	1992-07-23T17:00:00	25.1	25.1	12.5	45.48		0					9.1	343	1024.5	10	14.5					Clear	clear-day	10381099999,10384099999,10385099999
berlin	1992-07-23T18:00:00	25.1	25.1	11.1	41.28		0					7.1	334	1024		10					Clear	clear-day	10384099999,10385099999
berlin	1992-07-23T19:00:00	25.7	25.7	10.1	37.54		0					12.8	21	1023.1	10	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-23T20:00:00	25.1	25.1	9.6	37.52		0					11.4	1	1023.1	10	26.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-23T21:00:00	24	24	8.7	37.79		0					11.2	354	1023.2	10	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-23T22:00:00	22.8	22.8	9.3	42.25		0					16.2	14	1023.5	10	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-23T23:00:00	21.1	21.1	11.9	55.92		0					29.8	63	1023.5	0	20.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T00:00:00	19.9	19.9	12.1	60.99		0					36.3	77	1023.3	0	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-24T01:00:00	18.8	18.8	11.7	63.26		0					34.2	85	1023.4	0	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-24T02:00:00	18.1	18.1	11.1	63.66		0					27.3	87	1023.5	8.5	23.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T03:00:00	17.5	17.5	11.1	65.98		0					31.4	87	1023.3	0	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-24T04:00:00	17	17	10.5	65.47		0					31.4	89	1023.1	0	11.5					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-24T05:00:00	16.7	16.7	10.5	66.78		0					27.5	90	1023.2	0	20					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T06:00:00	16.6	16.6	10.7	68.52		0					27.7	97	1023	0	11.5					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T07:00:00	16.6	16.6	11.1	69.94		0					28.3	107	1023.3	0	11.5					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T08:00:00	17.9	17.9	11.5	66.13		0					24.8	121	1023.2	0	18.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T09:00:00	19.8	19.8	12.3	61.93		0					22.5	120	1023.5	0	18.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T10:00:00	22.1	22.1	12.3	53.75		0					14.9	110	1023	10	12.8					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T11:00:00	23.6	23.6	11.3	45.81		0					16.3	107	1022.9	9.5	20.9					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T12:00:00	25.1	25.1	11.6	43.12		0					13.8	120	1022.3	10	11.9					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T13:00:00	26.2	26.2	10.8	38.15		0					11	148	1021.7	10	11.9					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T14:00:00	26.7	26.7	10.6	36.56		0					13.8	123	1020.7	10	17.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T15:00:00	27.5	26.9	9.7	32.8		0					10.7	119	1019.9	0	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T16:00:00	28.2	27.3	10	32.11		0					13.2	132	1019.5	8.5	17					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T17:00:00	29	27.9	9.9	30.45		0					15.1	118	1018.9	0	40					Clear	clear-day	10381099999,10389099999,10385099999
berlin	1992-07-24T18:00:00	28.7	27.5	8.5	28.37		0					12	138	1018.5	0	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T19:00:00	28.1	27.1	8.2	28.77		0					14.8	87	1018.2	0	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T20:00:00	27.6	26.7	8	29.03		0					14.5	103	1017.9	0	20.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-24T21:00:00	26.3	26.3	7.8	31		0					14.3	95	1017.8	0	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-24T22:00:00	24.8	24.8	7.4	32.9		0					20.6	85	1018	10	11.9					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-24T23:00:00	23.1	23.1	7.1	35.63		0					23.4	85	1017.7	8.5	19					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-25T00:00:00	22.8	22.8	6.8	35.56		0					35.5	101	1017.7	0	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-25T01:00:00	21.4	21.4	7.4	40.3		0					42.8	119	1018	0	12.6					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-25T02:00:00	19	19	9.1	52.53		0					10.8	100	1018.1		10					Clear	clear-night	10384099999,10385099999
berlin	1992-07-25T03:00:00	20.3	20.3	8.1	45.39		0					33.3	138	1017.7	0	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-25T04:00:00	20	20	8.7	48.05		0					34.7	133	1017.4	0	11.9					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-25T05:00:00	18.9	18.9	9.2	53.34		0					33.9	131	1017.2	1.5	18.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-25T06:00:00	18.8	18.8	9.3	53.77		0					30.5	140	1017.3	10	11.5					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-25T07:00:00	18.2	18.2	9.7	57.84		0					29.7	151	1017.6	10	11.9					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-25T08:00:00	19.5	19.5	10.1	54.38		0					27	144	1017.9	31.5	17.3					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-25T09:00:00	22	22	10.7	48.59		0					25.5	137	1017.5	40	15.5					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-25T10:00:00	24.5	24.5	11.5	44.21		0					15.8	154	1017.4	50	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-25T11:00:00	25.9	25.9	11.7	41.26		0					13.1	133	1017.5	43	17					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-25T12:00:00	27.7	27.1	10.7	34.74		0					21	142	1017.3	80	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-25T13:00:00	28.7	27.7	10	31.34		0					21.1	137	1016.7	90	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-25T14:00:00	28.3	27.6	11.4	35.14		0					18.4	178	1016.8	81.5	12.3					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-25T15:00:00	26.3	26.3	15.1	50.16		0					25	262	1016.9	90	10.7					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-25T16:00:00	24.9	24.9	15.7	56.63		0					28.2	270	1017.5	97	11.9					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-25T17:00:00	23.3	23.3	16.1	63.92		0					17.7	276	1017.5	98.5	15					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-25T18:00:00	21.7	21.7	15.8	69.16		0					17.2	254	1017.5	80.7	11.8					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-25T19:00:00	19	19	17.1	89.02		0					10.8	249	1018.1	80	10.9					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-25T20:00:00	19	19	16.4	85.33		0					8.5	242	1017.7	80	15.3					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10385099999
berlin	1992-07-25T21:00:00	19.1	19.1	16.2	83.55		0					8.9	226	1018.1	50	10.1					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-25T22:00:00	19	19	17.1	89.02		0					7.2	180	1019.1	80	10.1					Partially cloudy	partly-cloudy-night	10384099999,10385099999
berlin	1992-07-25T23:00:00	18.7	18.7	17	90.1		0					7.5	203	1018.9	100	15.2					Overcast	cloudy	10381099999,10384099999,10385099999
berlin	1992-07-26T00:00:00	18.1	18.1	16.1	88.1		0					7.5	194	1018.1	59.3	11					Partially cloudy	partly-cloudy-night	10384099999,10385099999
berlin	1992-07-26T01:00:00	17.9	17.9	15	83.02		0					7.4	181	1017.9	60	11.5					Partially cloudy	partly-cloudy-night	10384099999,10385099999
berlin	1992-07-26T02:00:00	16.7	16.7	14.9	89.08		0					8.5	224	1018	37.4	15.3					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10385099999
berlin	1992-07-26T03:00:00	15.9	15.9	14.1	88.77		0					12.8	251	1018.2		10					Clear	clear-night	10384099999,10385099999
berlin	1992-07-26T04:00:00	17	17	13.9	81.88		0					32.3	257	1017	30	10.4					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-26T05:00:00	15.9	15.9	13.1	83.58		0					5.4	251	1018.2	10	9.7					Clear	clear-night	10384099999,10385099999
berlin	1992-07-26T06:00:00	14.9	14.9	13.1	88.65		0					7.1	239	1018.2	40	10.7					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-26T07:00:00	16.9	16.9	13.9	82.65		0					21.9	271	1017.9	37.8	9.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-26T08:00:00	16.9	16.9	14.5	85.81		0					27.2	281	1018.6	66	6.5					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-26T09:00:00	17.8	17.8	15.7	87.69		0					23	308	1019	86.5	5.3					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-26T10:00:00	18.7	18.7	15.9	83.98		0					15.3	290	1019	90	5.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-26T11:00:00	19.1	19.1	15.9	81.54		0					12.6	286	1019.4	54.6	6.1					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-26T12:00:00	21	21	15.1	69.2		0					16.4	280	1019.5	60	8.1					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-26T13:00:00	22.8	22.8	15.1	61.63		0					25.5	262	1019.2	50.7	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-26T14:00:00	23.7	23.7	15	58.21		0					16.6	278	1019.2	34.6	13.1					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-26T15:00:00	24	24	14.1	53.76		0					14.6	270	1019.5	41.5	11.5					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-26T16:00:00	24.1	24.1	13.2	50.5		0					15.9	276	1020.2	86	15					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10385099999
berlin	1992-07-26T17:00:00	24.8	24.8	12.2	45.45		0					20.2	281	1019.6	98.5	14.9					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-26T18:00:00	24.9	24.9	10.9	41.41		0					20.9	290	1019.3	90	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-26T19:00:00	24	24	10.1	41.38		0					10.8	280	1019.6	90	11.9					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-26T20:00:00	24	24	10.5	42.55		0					7.1	267	1019.2	80	15.8					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-26T21:00:00	23	23	10.1	43.99		0					1.7	240	1019.8	90	10					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-26T22:00:00	22.1	22.1	11.1	49.86		0					5	184	1019.4	90	11.1					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-26T23:00:00	21.7	21.7	11.3	51.52		0					12	179	1019.7	91.5	16.5					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T00:00:00	21.4	21.4	11.3	52.55		0					17	179	1019.3	90	11.1					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-27T01:00:00	20.8	20.8	11.3	54.56		0					21.2	185	1018.9	80	11.1					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-27T02:00:00	20.5	20.5	11.5	56.44		0					21.2	201	1018.9	64.5	16.8					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T03:00:00	20.6	20.6	11.9	57.44		0					25.6	203	1018.7	90	10.7					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-27T04:00:00	20.6	20.6	12.7	60.38		0					29	210	1018.5	90	10.7					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-27T05:00:00	19.5	19.5	13.1	66.58		0					22.4	237	1018.5	43	13.3					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T06:00:00	18.6	18.6	13.1	70.07		0					16.6	207	1018.8	50	10					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-27T07:00:00	19.2	19.2	13.5	69.53		0					17	199	1018.9	30	9.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-27T08:00:00	19.3	19.3	13.8	70.35		0					17.7	200	1018.4	41.5	12.9					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T09:00:00	21	21	14.5	66.36		0					20.7	209	1017.8	30	10.1					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T10:00:00	23.3	23.3	14.7	58.66		0					22.4	207	1018	10	10.4					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-27T11:00:00	25.3	25.3	14.6	51.44		0					19.1	208	1017.2	52	12.6					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T12:00:00	26.9	27	13.8	44.51		0					21.4	202	1016.5	50	10.7					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-27T13:00:00	28.4	27.9	12.5	37.4		0					24.6	196	1015.7	50	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-27T14:00:00	29.2	28.4	11.9	34.24		0					30.8	212	1014.8	75.5	16.8					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T15:00:00	29.2	28.3	11.4	33.25		0					33	209	1014.1	50	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-27T16:00:00	29.4	28.4	11.2	32.4		0					29.5	219	1013.5	77	16.1					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T17:00:00	30	28.8	11	30.95		0					25.1	228	1012.5	50	17					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T18:00:00	29.5	28.5	11.3	32.51		0					33.1	215	1011.4	80	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-27T19:00:00	27.4	27.1	12.5	39.74		0					63.9	260	1012.7	90	10.7					Partially cloudy	wind	10384099999,10389099999,10385099999
berlin	1992-07-27T20:00:00	21.1	21.1	16.5	75.25		0					44.7	283	1013.4	84	11.4					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-27T21:00:00	19.3	19.3	15.1	76.72		0					48.8	302	1015.2	90.7	10.9					Overcast	wind	10384099999,10389099999,10385099999
berlin	1992-07-27T22:00:00	17.9	17.9	13.7	76.33		0					53.3	302	1016.7	90	13.2					Partially cloudy	wind	10384099999,10389099999,10385099999
berlin	1992-07-27T23:00:00	17.2	17.2	13.3	77.87		0					45.6	292	1017.6	87.5	18.2					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-28T00:00:00	16.9	16.9	11.3	69.56		0					55.6	292	1018.4	10	13.2					Clear	wind	10384099999,10389099999,10385099999
berlin	1992-07-28T01:00:00	15.9	15.9	9.7	66.81		0					53.9	290	1019.6	0	12.2					Clear	wind	10384099999,10389099999,10385099999
berlin	1992-07-28T02:00:00	15.3	15.3	9.1	66.44		0					43.5	280	1020.2	0	20.8					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-28T03:00:00	14.7	14.7	8.9	68.46		0					44.8	280	1020.4	0	12.6					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-28T04:00:00	13.8	13.8	8.1	68.61		0					44.4	277	1020.9	0	12.6					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-28T05:00:00	13.2	13.2	8.6	73.54		0					46.7	277	1021.6	9.5	18.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-28T06:00:00	13.2	13.2	9.3	76.83		0					49.9	270	1022.2	10	13.2					Clear	wind	10384099999,10389099999,10385099999
berlin	1992-07-28T07:00:00	13.5	13.5	9.5	76.85		0					52.3	270	1022.3	10	12.8					Clear	wind	10384099999,10389099999,10385099999
berlin	1992-07-28T08:00:00	14.2	14.2	9.5	73.41		0					40.7	267	1022.6	10	20.9					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-28T09:00:00	15.4	15.4	9.9	69.59		0					39.8	270	1023.1	20	20.9					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-28T10:00:00	16.4	16.4	9.7	64.59		0					40.5	262	1023.3	32.2	13.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-28T11:00:00	17.8	17.8	9.1	56.64		0					46.1	270	1023.2	54.1	24.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-28T12:00:00	18.3	18.3	9.1	55.05		0					41.3	270	1023.4	89.3	13.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-28T13:00:00	18.7	18.7	9.5	54.99		0					45.6	270	1023.5	52.2	13.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-28T14:00:00	19.4	19.4	9	51.08		0					36	282	1023.6	54.1	22.7					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-28T15:00:00	19.8	19.8	8.3	47.28		0					48.4	282	1023.7	53	13.2					Partially cloudy	wind	10384099999,10389099999,10385099999
berlin	1992-07-28T16:00:00	21.1	21.1	10	49.17		0					31.5	271	1024.1	30	10.9					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-28T17:00:00	20.8	20.8	8.8	46.13		0					34.1	298	1024.1	48.1	23.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-28T18:00:00	20.9	20.9	8.7	45.43		0					37.7	290	1023.9	40.7	13.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-28T19:00:00	20.7	20.7	7.9	43.76		0					40.7	296	1024.1	12.2	13.9					Clear	clear-day	10384099999,10389099999,10385099999
